Date,Open,High,Low,Close,Ticker,Event_date,Type,Price Change,Percent Change
2006-06-10,1.8030931638417216,1.8134131202129724,1.7208305862520483,1.747239112854004,AAPL,2006-06-15,Domestic Natural Disaster,-0.055854050987717674,-3.097679704398271
2006-06-10,1.7000000476837158,1.7630000114440918,1.6540000438690186,1.7545000314712524,AMZN,2006-06-15,Domestic Natural Disaster,0.05449998378753662,3.2058813093443113
2006-06-10,15.719081274776734,15.948140081804212,15.361178680739483,15.819294929504396,MSFT,2006-06-15,Domestic Natural Disaster,0.10021365472766242,0.6375287014290586
2006-06-12,9.672245979309082,9.769631385803224,9.417699813842772,9.73102569580078,GOOG,2006-06-15,Domestic Natural Disaster,0.05877971649169744,0.6077152774799082
2006-06-10,10.374440797667823,11.108168951267336,10.073732368749916,11.00592803955078,INTC,2006-06-15,Domestic Natural Disaster,0.6314872418829562,6.086952098901704
2006-06-10,13.845023129832857,14.039338389353633,13.400871128770882,13.86584186553955,CSCO,2006-06-15,Domestic Natural Disaster,0.020818735706694014,0.15036981528643603
2006-06-10,43.816752345706334,44.46584751033664,43.35956060078616,43.99736785888672,IBM,2006-06-15,Domestic Natural Disaster,0.18061551318038482,0.41220652720986883
2006-06-10,11.071200575650051,12.272088630402772,10.75041513632898,11.67164421081543,ORCL,2006-06-15,Domestic Natural Disaster,0.6004436351653784,5.423473552506955
2017-09-30,36.43398761968258,36.72449848862966,36.008856443098125,36.67962265014648,AAPL,2017-10-01,Domestic Terrorism,0.24563503046389457,0.6741920017868046
2017-09-30,48.20000076293945,49.78749847412109,47.51850128173828,49.479000091552734,AMZN,2017-10-01,Domestic Terrorism,1.2789993286132812,2.653525536034208
2017-09-25,169.24000549316406,171.66000366210938,161.55999755859375,170.8699951171875,META,2017-10-01,Domestic Terrorism,1.6299896240234375,0.9631231216718886
2017-09-30,69.67671421195816,70.9917245640735,68.74408517881928,70.87980651855469,MSFT,2017-10-01,Domestic Terrorism,1.203092306596531,1.7266777289995288
2017-09-25,46.272499084472656,47.98929977416992,45.48500061035156,47.95550155639648,GOOG,2017-10-01,Domestic Terrorism,1.683002471923821,3.63715490890479
2017-09-30,32.34512805462038,33.84698778880878,32.311190190391315,33.62637710571289,INTC,2017-10-01,Domestic Terrorism,1.2812490510925088,3.9611809510504843
2017-09-30,27.989402156344752,28.23090623557714,27.722915991938557,28.10598945617676,CSCO,2017-10-01,Domestic Terrorism,0.116587299832009,0.41654087207997226
2017-09-30,105.507196556838,107.09688093633784,105.40557919325032,106.32744598388672,IBM,2017-10-01,Domestic Terrorism,0.8202494270487222,0.7774345768033405
2017-09-30,44.16502476006278,44.591080723801,43.71177123324128,43.874942779541016,ORCL,2017-10-01,Domestic Terrorism,-0.29008198052176226,-0.6568138070740435
2017-09-25,23.543333053588867,23.83133316040039,22.36000061035156,22.739999771118164,TSLA,2017-10-01,Domestic Terrorism,-0.8033332824707031,-3.412147637049401
2009-02-14,2.940498976480378,2.945659057034006,2.7016039040348803,2.768385648727417,AAPL,2009-02-17,Domestic Natural Disaster,-0.17211332775296118,-5.853201416821159
